reactants,products,id,family,type,depth,status,verdict,decided
SF3_v + SF4,SF3 + SF4,cand_SF3_v_SF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF4*,SF3 + SF4*,cand_SF3_v_SF4*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF4_v,SF3 + SF4_v,cand_SF3_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF3_v,SF4 + SF3_v,cand_SF4_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF5,SF3 + SF5,cand_SF3_v_SF5_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF5*,SF3 + SF5*,cand_SF3_v_SF5*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF5_v,SF3 + SF5_v,cand_SF3_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF3_v,SF5 + SF3_v,cand_SF5_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF6,SF3 + SF6,cand_SF3_v_SF6_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF6*,SF3 + SF6*,cand_SF3_v_SF6*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF6_v,SF3 + SF6_v,cand_SF3_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF3_v,SF6 + SF3_v,cand_SF6_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF_v,SF3 + SF_v,cand_SF3_v_SF_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF3_v,SF + SF3_v,cand_SF_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SO,SF3 + SO,cand_SF3_v_SO_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SO*,SF3 + SO*,cand_SF3_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SO2,SF3 + SO2,cand_SF3_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SO2*,SF3 + SO2*,cand_SF3_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF3_v + SO2F2,SF3 + SO2F2,cand_SF3_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SO2F2*,SF3 + SO2F2*,cand_SF3_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF3_v + SO2F2_v,SF3 + SO2F2_v,cand_SF3_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SF3_v,SO2F2 + SF3_v,cand_SO2F2_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF3_v + SO2_v,SF3 + SO2_v,cand_SF3_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF3_v,SO2 + SF3_v,cand_SO2_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF3_v + SOF,SF3 + SOF,cand_SF3_v_SOF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SOF*,SF3 + SOF*,cand_SF3_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SOF2,SF3 + SOF2,cand_SF3_v_SOF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SOF2*,SF3 + SOF2*,cand_SF3_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SOF2_v,SF3 + SOF2_v,cand_SF3_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SF3_v,SOF2 + SF3_v,cand_SOF2_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SOF3,SF3 + SOF3,cand_SF3_v_SOF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SOF3*,SF3 + SOF3*,cand_SF3_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SOF3_v,SF3 + SOF3_v,cand_SF3_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF3_v,SOF3 + SF3_v,cand_SOF3_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SOF4,SF3 + SOF4,cand_SF3_v_SOF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SOF4*,SF3 + SOF4*,cand_SF3_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SOF4_v,SF3 + SOF4_v,cand_SF3_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF3_v,SOF4 + SF3_v,cand_SOF4_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SOF_v,SF3 + SOF_v,cand_SF3_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF3_v,SOF + SF3_v,cand_SOF_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SO_v,SF3 + SO_v,cand_SF3_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF3_v,SO + SF3_v,cand_SO_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + S_1D,SF3 + S_1D,cand_SF3_v_S_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + S_1S,SF3 + S_1S,cand_SF3_v_S_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF4,SF4 + SF4,cand_SF4_v_SF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF4,SF5 + SF4,cand_SF5_v_SF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF4,SF6 + SF4,cand_SF6_v_SF4_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + SF4,SF + SF4,cand_SF_v_SF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF4,SO2F2 + SF4,cand_SO2F2_v_SF4_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF4,SO2 + SF4,cand_SO2_v_SF4_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF4,SOF2 + SF4,cand_SOF2_v_SF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF4,SOF3 + SF4,cand_SOF3_v_SF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF4,SOF4 + SF4,cand_SOF4_v_SF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF4,SOF + SF4,cand_SOF_v_SF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF4,SO + SF4,cand_SO_v_SF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SF4*,SF4 + SF4*,cand_SF4_v_SF4*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF4*,SF5 + SF4*,cand_SF5_v_SF4*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF4*,SF6 + SF4*,cand_SF6_v_SF4*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF4*,SF + SF4*,cand_SF_v_SF4*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF4*,SO2F2 + SF4*,cand_SO2F2_v_SF4*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF4*,SO2 + SF4*,cand_SO2_v_SF4*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF4*,SOF2 + SF4*,cand_SOF2_v_SF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF4*,SOF3 + SF4*,cand_SOF3_v_SF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF4*,SOF4 + SF4*,cand_SOF4_v_SF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF4*,SOF + SF4*,cand_SOF_v_SF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF4*,SO + SF4*,cand_SO_v_SF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SF5,SF4 + SF5,cand_SF4_v_SF5_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF5*,SF4 + SF5*,cand_SF4_v_SF5*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF5_v,SF4 + SF5_v,cand_SF4_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF4_v,SF5 + SF4_v,cand_SF5_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF6,SF4 + SF6,cand_SF4_v_SF6_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF6*,SF4 + SF6*,cand_SF4_v_SF6*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF6_v,SF4 + SF6_v,cand_SF4_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF4_v,SF6 + SF4_v,cand_SF6_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF_v,SF4 + SF_v,cand_SF4_v_SF_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF4_v,SF + SF4_v,cand_SF_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SO,SF4 + SO,cand_SF4_v_SO_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SO*,SF4 + SO*,cand_SF4_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SO2,SF4 + SO2,cand_SF4_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SO2*,SF4 + SO2*,cand_SF4_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF4_v + SO2F2,SF4 + SO2F2,cand_SF4_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SO2F2*,SF4 + SO2F2*,cand_SF4_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF4_v + SO2F2_v,SF4 + SO2F2_v,cand_SF4_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SF4_v,SO2F2 + SF4_v,cand_SO2F2_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF4_v + SO2_v,SF4 + SO2_v,cand_SF4_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF4_v,SO2 + SF4_v,cand_SO2_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF4_v + SOF,SF4 + SOF,cand_SF4_v_SOF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SOF*,SF4 + SOF*,cand_SF4_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SOF2,SF4 + SOF2,cand_SF4_v_SOF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SOF2*,SF4 + SOF2*,cand_SF4_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SOF2_v,SF4 + SOF2_v,cand_SF4_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SF4_v,SOF2 + SF4_v,cand_SOF2_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SOF3,SF4 + SOF3,cand_SF4_v_SOF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SOF3*,SF4 + SOF3*,cand_SF4_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SOF3_v,SF4 + SOF3_v,cand_SF4_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF4_v,SOF3 + SF4_v,cand_SOF3_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SOF4,SF4 + SOF4,cand_SF4_v_SOF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SOF4*,SF4 + SOF4*,cand_SF4_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SOF4_v,SF4 + SOF4_v,cand_SF4_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF4_v,SOF4 + SF4_v,cand_SOF4_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SOF_v,SF4 + SOF_v,cand_SF4_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF4_v,SOF + SF4_v,cand_SOF_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + SO_v,SF4 + SO_v,cand_SF4_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF4_v,SO + SF4_v,cand_SO_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF4_v + S_1D,SF4 + S_1D,cand_SF4_v_S_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + S_1S,SF4 + S_1S,cand_SF4_v_S_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5 + SF5,SF4 + SF6,SF5_SF5_to_SF4_SF6,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF5_v + SF5,SF5 + SF5,cand_SF5_v_SF5_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF5,SF6 + SF5,cand_SF6_v_SF5_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + SF5,SF + SF5,cand_SF_v_SF5_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF5,SO2F2 + SF5,cand_SO2F2_v_SF5_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF5,SO2 + SF5,cand_SO2_v_SF5_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF5,SOF2 + SF5,cand_SOF2_v_SF5_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF5,SOF3 + SF5,cand_SOF3_v_SF5_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF5,SOF4 + SF5,cand_SOF4_v_SF5_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF5,SOF + SF5,cand_SOF_v_SF5_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF5,SO + SF5,cand_SO_v_SF5_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SF5*,SF5 + SF5*,cand_SF5_v_SF5*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF5*,SF6 + SF5*,cand_SF6_v_SF5*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF5*,SF + SF5*,cand_SF_v_SF5*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF5*,SO2F2 + SF5*,cand_SO2F2_v_SF5*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF5*,SO2 + SF5*,cand_SO2_v_SF5*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF5*,SOF2 + SF5*,cand_SOF2_v_SF5*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF5*,SOF3 + SF5*,cand_SOF3_v_SF5*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF5*,SOF4 + SF5*,cand_SOF4_v_SF5*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF5*,SOF + SF5*,cand_SOF_v_SF5*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF5*,SO + SF5*,cand_SO_v_SF5*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SF6,SF5 + SF6,cand_SF5_v_SF6_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF6*,SF5 + SF6*,cand_SF5_v_SF6*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF6_v,SF5 + SF6_v,cand_SF5_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF5_v,SF6 + SF5_v,cand_SF6_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF_v,SF5 + SF_v,cand_SF5_v_SF_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF5_v,SF + SF5_v,cand_SF_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SO,SF5 + SO,cand_SF5_v_SO_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SO*,SF5 + SO*,cand_SF5_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SO2,SF5 + SO2,cand_SF5_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SO2*,SF5 + SO2*,cand_SF5_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF5_v + SO2F2,SF5 + SO2F2,cand_SF5_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SO2F2*,SF5 + SO2F2*,cand_SF5_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF5_v + SO2F2_v,SF5 + SO2F2_v,cand_SF5_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SF5_v,SO2F2 + SF5_v,cand_SO2F2_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF5_v + SO2_v,SF5 + SO2_v,cand_SF5_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF5_v,SO2 + SF5_v,cand_SO2_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF5_v + SOF,SF5 + SOF,cand_SF5_v_SOF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SOF*,SF5 + SOF*,cand_SF5_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SOF2,SF5 + SOF2,cand_SF5_v_SOF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SOF2*,SF5 + SOF2*,cand_SF5_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SOF2_v,SF5 + SOF2_v,cand_SF5_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SF5_v,SOF2 + SF5_v,cand_SOF2_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SOF3,SF5 + SOF3,cand_SF5_v_SOF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SOF3*,SF5 + SOF3*,cand_SF5_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SOF3_v,SF5 + SOF3_v,cand_SF5_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF5_v,SOF3 + SF5_v,cand_SOF3_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SOF4,SF5 + SOF4,cand_SF5_v_SOF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SOF4*,SF5 + SOF4*,cand_SF5_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SOF4_v,SF5 + SOF4_v,cand_SF5_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF5_v,SOF4 + SF5_v,cand_SOF4_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SOF_v,SF5 + SOF_v,cand_SF5_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF5_v,SOF + SF5_v,cand_SOF_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + SO_v,SF5 + SO_v,cand_SF5_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF5_v,SO + SF5_v,cand_SO_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF5_v + S_1D,SF5 + S_1D,cand_SF5_v_S_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + S_1S,SF5 + S_1S,cand_SF5_v_S_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF6,SF6 + SF6,cand_SF6_v_SF6_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + SF6,SF + SF6,cand_SF_v_SF6_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF6,SO2F2 + SF6,cand_SO2F2_v_SF6_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF6,SO2 + SF6,cand_SO2_v_SF6_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF6,SOF2 + SF6,cand_SOF2_v_SF6_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF6,SOF3 + SF6,cand_SOF3_v_SF6_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF6,SOF4 + SF6,cand_SOF4_v_SF6_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF6,SOF + SF6,cand_SOF_v_SF6_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF6,SO + SF6,cand_SO_v_SF6_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SF6*,SF6 + SF6*,cand_SF6_v_SF6*_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + SF6*,SF + SF6*,cand_SF_v_SF6*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF6*,SO2F2 + SF6*,cand_SO2F2_v_SF6*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF6*,SO2 + SF6*,cand_SO2_v_SF6*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF6*,SOF2 + SF6*,cand_SOF2_v_SF6*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF6*,SOF3 + SF6*,cand_SOF3_v_SF6*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF6*,SOF4 + SF6*,cand_SOF4_v_SF6*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF6*,SOF + SF6*,cand_SOF_v_SF6*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF6*,SO + SF6*,cand_SO_v_SF6*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF6_v + SF_v,SF6 + SF_v,cand_SF6_v_SF_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF6_v,SF + SF6_v,cand_SF_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SO,SF6 + SO,cand_SF6_v_SO_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
