id,equation,family,type,depth,status,verdict,decided
cand_SF6p_SF6_v_diss_SF4p_F2_SF6,SF6+ + SF6_v -> SF4+ + F2 + SF6,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_Ar_4s_SF_penning,Ar_4s + SF -> Ar + SF+ + e,neutral_neutral,penning_ionization,1,candidate,exothermic by 1.30 eV,yes
cand_Ar_4s_SF2_penning,Ar_4s + SF2 -> Ar + SF2+ + e,neutral_neutral,penning_ionization,1,candidate,exothermic by 0.80 eV,yes
cand_Ar_4s_SF3_penning,Ar_4s + SF3 -> Ar + SF3+ + e,neutral_neutral,penning_ionization,1,candidate,exothermic by 3.42 eV,yes
cand_Ar_4s_SF5_penning,Ar_4s + SF5 -> Ar + SF5+ + e,neutral_neutral,penning_ionization,1,candidate,exothermic by 2.00 eV,yes
e_FO_dissociation_F_O,e + FO -> e + F + O,electron,dissociation,2,literature_supported,endothermic by 2.28 eV,yes
e_S_excitation_S_1D,e + S -> e + S_1D,electron,excitation,2,literature_supported,endothermic by 1.15 eV,yes
e_S_excitation_S_1S,e + S -> e + S_1S,electron,excitation,2,literature_supported,endothermic by 2.75 eV,yes
e_S_1D_elastic,e + S_1D -> e + S_1D,electron,elastic,2,literature_supported,thermoneutral,yes
e_S_1D_superelastic,e + S_1D -> e + S,electron,deexcitation,2,literature_supported,exothermic by 1.15 eV,yes
e_S_1S_elastic,e + S_1S -> e + S_1S,electron,elastic,2,literature_supported,thermoneutral,yes
e_S_1S_superelastic,e + S_1S -> e + S,electron,deexcitation,2,literature_supported,exothermic by 2.75 eV,yes
FO_FO_to_2F_O2,FO + FO -> 2 F + O2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 0.61 eV,yes
FO_FO_to_F2_O2,FO + FO -> F2 + O2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 2.26 eV,yes
FO_O_to_F_O2,FO + O -> F + O2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 2.89 eV,yes
FO_O1D_to_F_O2,FO + O_1D -> F + O2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 4.86 eV,yes
SO_O_R130,SO + O -> SO2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 5.72 eV,yes
SO_O1D_R130,SO + O_1D -> SO2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 7.69 eV,yes
SOF2_O_R131,SOF2 + O -> SO2F2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 4.81 eV,yes
SOF2_O1D_R131,SOF2 + O_1D -> SO2F2,neutral_neutral,reactive_scattering,2,literature_supported,exothermic by 6.77 eV,yes
cand_e_F2_v_to_e_F2_v,e + F2_v -> e + F2_v,electron,elastic,2,candidate,thermoneutral,yes
cand_e_F2_v_to_e_F_F,e + F2_v -> e + F + F,electron,dissociation,2,candidate,endothermic by 1.55 eV,yes
cand_e_F2_v_to_e_e_Fp_F,e + F2_v -> e + e + F+ + F,electron,dissociative_ionization,2,candidate,endothermic by 18.97 eV,yes
cand_e_FO_to_e_FO,e + FO -> e + FO,electron,elastic,2,candidate,thermoneutral,yes
cand_e_FO_to_e_e_Fp_O,e + FO -> e + e + F+ + O,electron,dissociative_ionization,2,candidate,endothermic by 19.70 eV,yes
cand_e_S_to_e_S,e + S -> e + S,electron,elastic,2,candidate,thermoneutral,yes
cand_e_SF4_v_to_e_SF4_v,e + SF4_v -> e + SF4_v,electron,elastic,2,candidate,thermoneutral,yes
cand_e_SF4_v_to_e_SF2_F2,e + SF4_v -> e + SF2 + F2,electron,dissociation,2,candidate,endothermic by 4.76 eV,yes
cand_e_SO_to_e_SO,e + SO -> e + SO,electron,elastic,2,candidate,thermoneutral,yes
cand_e_SO_to_e_SO_v,e + SO -> e + SO_v,electron,excitation,2,candidate,endothermic by 0.13 eV,yes
cand_e_SO_v_to_e_SO,e + SO_v -> e + SO,electron,deexcitation,2,candidate,exothermic by 0.13 eV,yes
cand_e_SO_to_e_O_S,e + SO -> e + O + S,electron,dissociation,2,candidate,endothermic by 5.39 eV,yes
cand_e_SO_to_e_e_Op_S,e + SO -> e + e + O+ + S,electron,dissociative_ionization,2,candidate,endothermic by 19.01 eV,yes
cand_e_SOF2_to_e_SOF2,e + SOF2 -> e + SOF2,electron,elastic,2,candidate,thermoneutral,yes
cand_e_SOF2_to_e_SO_F2,e + SOF2 -> e + SO + F2,electron,dissociation,2,candidate,endothermic by 5.70 eV,yes
cand_FO_diss_O_1D,e + FO -> e + F + O_1D,electron,dissociation,2,candidate,endothermic by 4.24 eV,yes
cand_FO_diss_O_1S,e + FO -> e + F + O_1S,electron,dissociation,2,candidate,endothermic by 6.47 eV,yes
cand_SO_diss_O_1D,e + SO -> e + S + O_1D,electron,dissociation,2,candidate,endothermic by 7.36 eV,yes
cand_SO_diss_O_1S,e + SO -> e + S + O_1S,electron,dissociation,2,candidate,endothermic by 9.58 eV,yes
cand_SO_diss_S_1D,e + SO -> e + O + S_1D,electron,dissociation,2,candidate,endothermic by 6.54 eV,yes
cand_SO_diss_S_1S,e + SO -> e + O + S_1S,electron,dissociation,2,candidate,endothermic by 8.14 eV,yes
cand_SOF2_diss_F2_v,e + SOF2 -> e + SO + F2_v,electron,dissociation,2,candidate,endothermic by 5.80 eV,yes
cand_F2_v_Ar_vt,F2_v + Ar -> F2 + Ar,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_Ar_4s_vt,F2_v + Ar_4s -> F2 + Ar_4s,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_F_vt,F2_v + F -> F2 + F,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_F*_vt,F2_v + F* -> F2 + F*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_F2_vt,F2_v + F2 -> F2 + F2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_F2*_vt,F2_v + F2* -> F2 + F2*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_FO_vt,F2_v + FO -> F2 + FO,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_O_vt,F2_v + O -> F2 + O,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_O2_vt,F2_v + O2 -> F2 + O2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_O2_a1Delta_vt,F2_v + O2_a1Delta -> F2 + O2_a1Delta,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_O2_b1Sigma_vt,F2_v + O2_b1Sigma -> F2 + O2_b1Sigma,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_O2_v_vt,F2_v + O2_v -> F2 + O2_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_O_1D_vt,F2_v + O_1D -> F2 + O_1D,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_O_1S_vt,F2_v + O_1S -> F2 + O_1S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_S_vt,F2_v + S -> F2 + S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF_vt,F2_v + SF -> F2 + SF,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF*_vt,F2_v + SF* -> F2 + SF*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF2_vt,F2_v + SF2 -> F2 + SF2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF2*_vt,F2_v + SF2* -> F2 + SF2*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF2_v_vt,F2_v + SF2_v -> F2 + SF2_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF3_vt,F2_v + SF3 -> F2 + SF3,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF3*_vt,F2_v + SF3* -> F2 + SF3*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF3_v_vt,F2_v + SF3_v -> F2 + SF3_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF4_vt,F2_v + SF4 -> F2 + SF4,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF4*_vt,F2_v + SF4* -> F2 + SF4*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF4_v_vt,F2_v + SF4_v -> F2 + SF4_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF5_vt,F2_v + SF5 -> F2 + SF5,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF5*_vt,F2_v + SF5* -> F2 + SF5*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF5_v_vt,F2_v + SF5_v -> F2 + SF5_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF6_vt,F2_v + SF6 -> F2 + SF6,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF6*_vt,F2_v + SF6* -> F2 + SF6*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF6_v_vt,F2_v + SF6_v -> F2 + SF6_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SF_v_vt,F2_v + SF_v -> F2 + SF_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SO_vt,F2_v + SO -> F2 + SO,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SOF_vt,F2_v + SOF -> F2 + SOF,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SOF2_vt,F2_v + SOF2 -> F2 + SOF2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SOF3_vt,F2_v + SOF3 -> F2 + SOF3,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_SOF4_vt,F2_v + SOF4 -> F2 + SOF4,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_S_1D_vt,F2_v + S_1D -> F2 + S_1D,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_F2_v_S_1S_vt,F2_v + S_1S -> F2 + S_1S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.10 eV,yes
cand_O2_v_F*_vt,O2_v + F* -> O2 + F*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_F2*_vt,O2_v + F2* -> O2 + F2*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_F2_v_vt,O2_v + F2_v -> O2 + F2_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_FO_vt,O2_v + FO -> O2 + FO,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_S_vt,O2_v + S -> O2 + S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF*_vt,O2_v + SF* -> O2 + SF*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF2*_vt,O2_v + SF2* -> O2 + SF2*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF2_v_vt,O2_v + SF2_v -> O2 + SF2_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF3*_vt,O2_v + SF3* -> O2 + SF3*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF3_v_vt,O2_v + SF3_v -> O2 + SF3_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF4*_vt,O2_v + SF4* -> O2 + SF4*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF4_v_vt,O2_v + SF4_v -> O2 + SF4_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF5*_vt,O2_v + SF5* -> O2 + SF5*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF5_v_vt,O2_v + SF5_v -> O2 + SF5_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SF_v_vt,O2_v + SF_v -> O2 + SF_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SO_vt,O2_v + SO -> O2 + SO,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SOF_vt,O2_v + SOF -> O2 + SOF,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SOF2_vt,O2_v + SOF2 -> O2 + SOF2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SOF3_vt,O2_v + SOF3 -> O2 + SOF3,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_SOF4_vt,O2_v + SOF4 -> O2 + SOF4,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_S_1D_vt,O2_v + S_1D -> O2 + S_1D,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_O2_v_S_1S_vt,O2_v + S_1S -> O2 + S_1S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.19 eV,yes
cand_SF4_v_Ar_vt,SF4_v + Ar -> SF4 + Ar,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_Ar_4s_vt,SF4_v + Ar_4s -> SF4 + Ar_4s,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_F_vt,SF4_v + F -> SF4 + F,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_F*_vt,SF4_v + F* -> SF4 + F*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_F2_vt,SF4_v + F2 -> SF4 + F2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_F2*_vt,SF4_v + F2* -> SF4 + F2*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_F2_v_vt,SF4_v + F2_v -> SF4 + F2_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_FO_vt,SF4_v + FO -> SF4 + FO,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_O_vt,SF4_v + O -> SF4 + O,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_O2_vt,SF4_v + O2 -> SF4 + O2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_O2_a1Delta_vt,SF4_v + O2_a1Delta -> SF4 + O2_a1Delta,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_O2_b1Sigma_vt,SF4_v + O2_b1Sigma -> SF4 + O2_b1Sigma,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_O2_v_vt,SF4_v + O2_v -> SF4 + O2_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_O_1D_vt,SF4_v + O_1D -> SF4 + O_1D,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_O_1S_vt,SF4_v + O_1S -> SF4 + O_1S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_S_vt,SF4_v + S -> SF4 + S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF_vt,SF4_v + SF -> SF4 + SF,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF*_vt,SF4_v + SF* -> SF4 + SF*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF2_vt,SF4_v + SF2 -> SF4 + SF2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF2*_vt,SF4_v + SF2* -> SF4 + SF2*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF2_v_vt,SF4_v + SF2_v -> SF4 + SF2_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF3_vt,SF4_v + SF3 -> SF4 + SF3,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF3*_vt,SF4_v + SF3* -> SF4 + SF3*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF3_v_vt,SF4_v + SF3_v -> SF4 + SF3_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF4_vt,SF4_v + SF4 -> SF4 + SF4,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF4*_vt,SF4_v + SF4* -> SF4 + SF4*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF5_vt,SF4_v + SF5 -> SF4 + SF5,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF5*_vt,SF4_v + SF5* -> SF4 + SF5*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF5_v_vt,SF4_v + SF5_v -> SF4 + SF5_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF6_vt,SF4_v + SF6 -> SF4 + SF6,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF6*_vt,SF4_v + SF6* -> SF4 + SF6*,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF6_v_vt,SF4_v + SF6_v -> SF4 + SF6_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SF_v_vt,SF4_v + SF_v -> SF4 + SF_v,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SO_vt,SF4_v + SO -> SF4 + SO,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SOF_vt,SF4_v + SOF -> SF4 + SOF,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SOF2_vt,SF4_v + SOF2 -> SF4 + SOF2,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SOF3_vt,SF4_v + SOF3 -> SF4 + SOF3,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_SOF4_vt,SF4_v + SOF4 -> SF4 + SOF4,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_S_1D_vt,SF4_v + S_1D -> SF4 + S_1D,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_SF4_v_S_1S_vt,SF4_v + S_1S -> SF4 + S_1S,neutral_neutral,vibrational_relaxation,2,candidate,exothermic by 0.08 eV,yes
cand_Arp_F*_char_Ar_Fp,Ar+ + F* -> Ar + F+,ion_neutral,charge_transfer,2,candidate,endothermic by 1.66 eV,yes
cand_Arp_F2*_char_Ar_F2p,Ar+ + F2* -> Ar + F2+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.07 eV,yes
cand_Arp_F2*_reac_Arp_F_F,Ar+ + F2* -> Ar+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Arp_F2_v_char_Ar_F2p,Ar+ + F2_v -> Ar + F2+,ion_neutral,charge_transfer,2,candidate,exothermic by 0.07 eV,yes
cand_Arp_F2_v_reac_Arp_F_F,Ar+ + F2_v -> Ar+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Arp_FO_diss_Ar_F_Op,Ar+ + FO -> Ar + F + O+,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.14 eV,yes
cand_Arp_S_char_Ar_Sp,Ar+ + S -> Ar + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.40 eV,yes
cand_Arp_SF*_char_Ar_SFp,Ar+ + SF* -> Ar + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.46 eV,yes
cand_Arp_SF2*_char_Ar_SF2p,Ar+ + SF2* -> Ar + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.96 eV,yes
cand_Arp_SF2*_diss_Ar_Sp_F2,Ar+ + SF2* -> Ar + S+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.55 eV,yes
cand_Arp_SF2_v_char_Ar_SF2p,Ar+ + SF2_v -> Ar + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 4.96 eV,yes
cand_Arp_SF2_v_diss_Ar_Sp_F2,Ar+ + SF2_v -> Ar + S+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.55 eV,yes
cand_Arp_SF3*_char_Ar_SF3p,Ar+ + SF3* -> Ar + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.58 eV,yes
cand_Arp_SF3_v_char_Ar_SF3p,Ar+ + SF3_v -> Ar + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.58 eV,yes
cand_Arp_SF4*_char_Ar_SF4p,Ar+ + SF4* -> Ar + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.76 eV,yes
cand_Arp_SF4*_diss_Ar_SF2p_F2,Ar+ + SF4* -> Ar + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.12 eV,yes
cand_Arp_SF4_v_char_Ar_SF4p,Ar+ + SF4_v -> Ar + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 3.76 eV,yes
cand_Arp_SF4_v_diss_Ar_SF2p_F2,Ar+ + SF4_v -> Ar + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.12 eV,yes
cand_Arp_SF5*_char_Ar_SF5p,Ar+ + SF5* -> Ar + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.16 eV,yes
cand_Arp_SF5*_diss_Ar_SF4p_F,Ar+ + SF5* -> Ar + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.43 eV,yes
cand_Arp_SF5_v_char_Ar_SF5p,Ar+ + SF5_v -> Ar + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.16 eV,yes
cand_Arp_SF5_v_diss_Ar_SF4p_F,Ar+ + SF5_v -> Ar + SF4+ + F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.43 eV,yes
cand_Arp_SF_v_char_Ar_SFp,Ar+ + SF_v -> Ar + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.46 eV,yes
cand_Arp_SO_diss_Ar_O_Sp,Ar+ + SO -> Ar + O + S+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.01 eV,yes
cand_Arp_S_1D_char_Ar_Sp,Ar+ + S_1D -> Ar + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.55 eV,yes
cand_Arp_S_1S_char_Ar_Sp,Ar+ + S_1S -> Ar + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 8.15 eV,yes
cand_Fp_F2*_char_F_F2p,F+ + F2* -> F + F2+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.73 eV,yes
cand_Fp_F2*_reac_Fp_F_F,F+ + F2* -> F+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Fp_F2_v_char_F_F2p,F+ + F2_v -> F + F2+,ion_neutral,charge_transfer,2,candidate,exothermic by 1.73 eV,yes
cand_Fp_F2_v_reac_Fp_F_F,F+ + F2_v -> F+ + F + F,ion_neutral,reactive_scattering,2,candidate,endothermic by 1.65 eV,yes
cand_Fp_FO_diss_F_F_Op,F+ + FO -> F + F + O+,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.53 eV,yes
cand_Fp_S_char_F_Sp,F+ + S -> F + S+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.06 eV,yes
cand_Fp_SF*_char_F_SFp,F+ + SF* -> F + SF+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.12 eV,yes
cand_Fp_SF2*_char_F_SF2p,F+ + SF2* -> F + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.62 eV,yes
cand_Fp_SF2*_diss_F_Sp_F2,F+ + SF2* -> F + S+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.12 eV,yes
cand_Fp_SF2_v_char_F_SF2p,F+ + SF2_v -> F + SF2+,ion_neutral,charge_transfer,2,candidate,exothermic by 6.62 eV,yes
cand_Fp_SF2_v_diss_F_Sp_F2,F+ + SF2_v -> F + S+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.12 eV,yes
cand_Fp_SF3*_char_F_SF3p,F+ + SF3* -> F + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 9.24 eV,yes
cand_Fp_SF3_v_char_F_SF3p,F+ + SF3_v -> F + SF3+,ion_neutral,charge_transfer,2,candidate,exothermic by 9.24 eV,yes
cand_Fp_SF4*_char_F_SF4p,F+ + SF4* -> F + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.42 eV,yes
cand_Fp_SF4*_diss_F_SF2p_F2,F+ + SF4* -> F + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.79 eV,yes
cand_Fp_SF4_v_char_F_SF4p,F+ + SF4_v -> F + SF4+,ion_neutral,charge_transfer,2,candidate,exothermic by 5.42 eV,yes
cand_Fp_SF4_v_diss_F_SF2p_F2,F+ + SF4_v -> F + SF2+ + F2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.79 eV,yes
cand_Fp_SF5*_char_F_SF5p,F+ + SF5* -> F + SF5+,ion_neutral,charge_transfer,2,candidate,exothermic by 7.82 eV,yes
