reactants,products,id,family,type,depth,status,verdict,decided
SF6+ + SF2,SF4 + F2 + SF2+,cand_SF6p_SF2_diss_SF4_F2_SF2p,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.22 eV,yes
SF6+ + SF2,SF4+ + F2 + SF2,cand_SF6p_SF2_diss_SF4p_F2_SF2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF6+ + SF2,SF5 + F + SF2+,cand_SF6p_SF2_diss_SF5_F_SF2p,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.46 eV,yes
SF6+ + SF2,SF5+ + F + SF2,cand_SF6p_SF2_diss_SF5p_F_SF2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
SF6+ + SF2,SF6 + S+ + F2,cand_SF6p_SF2_diss_SF6_Sp_F2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.99 eV,yes
SF4+ + SF2*,SF4 + SF2+,cand_SF4p_SF2*_char_SF4_SF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
SF5+ + SF2*,SF5 + SF2+,cand_SF5p_SF2*_char_SF5_SF2p,ion_neutral,charge_transfer,2,candidate,endothermic by 1.20 eV,yes
SF6+ + SF2*,SF6 + SF2+,cand_SF6p_SF2*_char_SF6_SF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 4.52 eV,yes
SF6+ + SF2*,SF4 + F2 + SF2+,cand_SF6p_SF2*_diss_SF4_F2_SF2p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.22 eV,yes
SF6+ + SF2*,SF4+ + F2 + SF2,cand_SF6p_SF2*_diss_SF4p_F2_SF2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF2*,SF5 + F + SF2+,cand_SF6p_SF2*_diss_SF5_F_SF2p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.46 eV,yes
SF6+ + SF2*,SF5+ + F + SF2,cand_SF6p_SF2*_diss_SF5p_F_SF2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SF2*,SF6 + S+ + F2,cand_SF6p_SF2*_diss_SF6_Sp_F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.99 eV,yes
SF2+ + SF3,SF2 + SF3+,cand_SF2p_SF3_char_SF2_SF3p,ion_neutral,charge_transfer,1,candidate,exothermic by 2.62 eV,yes
SF2+ + SF3*,SF2 + SF3+,cand_SF2p_SF3*_char_SF2_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.62 eV,yes
SF2+ + SF3_v,SF2 + SF3+,cand_SF2p_SF3_v_char_SF2_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.62 eV,yes
SF2+ + SF4,SF2 + SF4+,cand_SF2p_SF4_char_SF2_SF4p,ion_neutral,charge_transfer,1,candidate,endothermic by 1.20 eV,yes
SF2+ + SF4*,SF2 + SF4+,cand_SF2p_SF4*_char_SF2_SF4p,ion_neutral,charge_transfer,2,candidate,endothermic by 1.20 eV,yes
SF2+ + SF4_v,SF2 + SF4+,cand_SF2p_SF4_v_char_SF2_SF4p,ion_neutral,charge_transfer,2,candidate,endothermic by 1.20 eV,yes
SF2+ + SF5,SF2 + SF5+,cand_SF2p_SF5_char_SF2_SF5p,ion_neutral,charge_transfer,1,candidate,exothermic by 1.20 eV,yes
SF2+ + SF5*,SF2 + SF5+,cand_SF2p_SF5*_char_SF2_SF5p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
SF2+ + SF5_v,SF2 + SF5+,cand_SF2p_SF5_v_char_SF2_SF5p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
SF2+ + SF_v,SF2 + SF+,cand_SF2p_SF_v_char_SF2_SFp,ion_neutral,charge_transfer,2,candidate,exothermic by 0.50 eV,yes
SF2+ + SO2F2,SO2 + SF4+,cand_SF2p_SO2F2_diss_SO2_SF4p,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.15 eV,yes
SF2+ + SO2F2*,SO2 + SF4+,cand_SF2p_SO2F2*_diss_SO2_SF4p,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.15 eV,yes
SF2+ + SO2F2_v,SO2 + SF4+,cand_SF2p_SO2F2_v_diss_SO2_SF4p,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.15 eV,yes
SF2+ + S_1D,SF2 + S+,cand_SF2p_S_1D_char_SF2_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 1.59 eV,yes
SF2+ + S_1S,SF2 + S+,cand_SF2p_S_1S_char_SF2_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 3.19 eV,yes
SF4+ + SF2_v,SF4 + SF2+,cand_SF4p_SF2_v_char_SF4_SF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.20 eV,yes
SF5+ + SF2_v,SF5 + SF2+,cand_SF5p_SF2_v_char_SF5_SF2p,ion_neutral,charge_transfer,2,candidate,endothermic by 1.20 eV,yes
SF6+ + SF2_v,SF6 + SF2+,cand_SF6p_SF2_v_char_SF6_SF2p,ion_neutral,charge_transfer,2,candidate,exothermic by 4.52 eV,yes
SF6+ + SF2_v,SF4 + F2 + SF2+,cand_SF6p_SF2_v_diss_SF4_F2_SF2p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.22 eV,yes
SF6+ + SF2_v,SF4+ + F2 + SF2,cand_SF6p_SF2_v_diss_SF4p_F2_SF2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF2_v,SF5 + F + SF2+,cand_SF6p_SF2_v_diss_SF5_F_SF2p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.46 eV,yes
SF6+ + SF2_v,SF5+ + F + SF2,cand_SF6p_SF2_v_diss_SF5p_F_SF2,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SF2_v,SF6 + S+ + F2,cand_SF6p_SF2_v_diss_SF6_Sp_F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.99 eV,yes
SF4+ + SF3,SF4 + SF3+,cand_SF4p_SF3_char_SF4_SF3p,ion_neutral,charge_transfer,1,candidate,exothermic by 3.82 eV,yes
SF4+ + SF3,SF2 + F2 + SF3+,cand_SF4p_SF3_diss_SF2_F2_SF3p,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.02 eV,yes
SF5+ + SF3,SF5 + SF3+,cand_SF5p_SF3_char_SF5_SF3p,ion_neutral,charge_transfer,1,candidate,exothermic by 1.42 eV,yes
SF5+ + SF3,SF4 + F + SF3+,cand_SF5p_SF3_diss_SF4_F_SF3p,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.91 eV,yes
SF6+ + SF3,SF6 + SF3+,cand_SF6p_SF3_char_SF6_SF3p,ion_neutral,charge_transfer,1,candidate,exothermic by 7.14 eV,yes
SF6+ + SF3,SF4 + F2 + SF3+,cand_SF6p_SF3_diss_SF4_F2_SF3p,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 2.40 eV,yes
SF6+ + SF3,SF4+ + F2 + SF3,cand_SF6p_SF3_diss_SF4p_F2_SF3,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF6+ + SF3,SF5 + F + SF3+,cand_SF6p_SF3_diss_SF5_F_SF3p,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.08 eV,yes
SF6+ + SF3,SF5+ + F + SF3,cand_SF6p_SF3_diss_SF5p_F_SF3,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
SF4+ + SF3*,SF4 + SF3+,cand_SF4p_SF3*_char_SF4_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 3.82 eV,yes
SF4+ + SF3*,SF2 + F2 + SF3+,cand_SF4p_SF3*_diss_SF2_F2_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.02 eV,yes
SF5+ + SF3*,SF5 + SF3+,cand_SF5p_SF3*_char_SF5_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.42 eV,yes
SF5+ + SF3*,SF4 + F + SF3+,cand_SF5p_SF3*_diss_SF4_F_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.91 eV,yes
SF6+ + SF3*,SF6 + SF3+,cand_SF6p_SF3*_char_SF6_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 7.14 eV,yes
SF6+ + SF3*,SF4 + F2 + SF3+,cand_SF6p_SF3*_diss_SF4_F2_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.40 eV,yes
SF6+ + SF3*,SF4+ + F2 + SF3,cand_SF6p_SF3*_diss_SF4p_F2_SF3,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF3*,SF5 + F + SF3+,cand_SF6p_SF3*_diss_SF5_F_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.08 eV,yes
SF6+ + SF3*,SF5+ + F + SF3,cand_SF6p_SF3*_diss_SF5p_F_SF3,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF3+ + SF5,SF3 + SF5+,cand_SF3p_SF5_char_SF3_SF5p,ion_neutral,charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF3+ + SF5*,SF3 + SF5+,cand_SF3p_SF5*_char_SF3_SF5p,ion_neutral,charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF3+ + SF5_v,SF3 + SF5+,cand_SF3p_SF5_v_char_SF3_SF5p,ion_neutral,charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF3+ + S_1D,SF3 + S+,cand_SF3p_S_1D_char_SF3_Sp,ion_neutral,charge_transfer,2,candidate,endothermic by 1.03 eV,yes
SF3+ + S_1S,SF3 + S+,cand_SF3p_S_1S_char_SF3_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 0.57 eV,yes
SF4+ + SF3_v,SF4 + SF3+,cand_SF4p_SF3_v_char_SF4_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 3.82 eV,yes
SF4+ + SF3_v,SF2 + F2 + SF3+,cand_SF4p_SF3_v_diss_SF2_F2_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.02 eV,yes
SF5+ + SF3_v,SF5 + SF3+,cand_SF5p_SF3_v_char_SF5_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 1.42 eV,yes
SF5+ + SF3_v,SF4 + F + SF3+,cand_SF5p_SF3_v_diss_SF4_F_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.91 eV,yes
SF6+ + SF3_v,SF6 + SF3+,cand_SF6p_SF3_v_char_SF6_SF3p,ion_neutral,charge_transfer,2,candidate,exothermic by 7.14 eV,yes
SF6+ + SF3_v,SF4 + F2 + SF3+,cand_SF6p_SF3_v_diss_SF4_F2_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 2.40 eV,yes
SF6+ + SF3_v,SF4+ + F2 + SF3,cand_SF6p_SF3_v_diss_SF4p_F2_SF3,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF3_v,SF5 + F + SF3+,cand_SF6p_SF3_v_diss_SF5_F_SF3p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.08 eV,yes
SF6+ + SF3_v,SF5+ + F + SF3,cand_SF6p_SF3_v_diss_SF5p_F_SF3,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SF4,SF6 + SF4+,cand_SF6p_SF4_char_SF6_SF4p,ion_neutral,charge_transfer,1,candidate,exothermic by 3.32 eV,yes
SF6+ + SF4,SF4+ + F2 + SF4,cand_SF6p_SF4_diss_SF4p_F2_SF4,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF6+ + SF4,SF5 + F + SF4+,cand_SF6p_SF4_diss_SF5_F_SF4p,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.74 eV,yes
SF6+ + SF4,SF5+ + F + SF4,cand_SF6p_SF4_diss_SF5p_F_SF4,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
SF6+ + SF4,SF5+ + SF5,cand_SF6p_SF4_diss_SF5p_SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.99 eV,yes
SF6+ + SF4,SF6 + SF2+ + F2,cand_SF6p_SF4_diss_SF6_SF2p_F2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.32 eV,yes
SF6+ + SF4*,SF6 + SF4+,cand_SF6p_SF4*_char_SF6_SF4p,ion_neutral,charge_transfer,2,candidate,exothermic by 3.32 eV,yes
SF6+ + SF4*,SF4+ + F2 + SF4,cand_SF6p_SF4*_diss_SF4p_F2_SF4,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF4*,SF5 + F + SF4+,cand_SF6p_SF4*_diss_SF5_F_SF4p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.74 eV,yes
SF6+ + SF4*,SF5+ + F + SF4,cand_SF6p_SF4*_diss_SF5p_F_SF4,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SF4*,SF5+ + SF5,cand_SF6p_SF4*_diss_SF5p_SF5,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.99 eV,yes
SF6+ + SF4*,SF6 + SF2+ + F2,cand_SF6p_SF4*_diss_SF6_SF2p_F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.32 eV,yes
SF4+ + SF5,SF4 + SF5+,cand_SF4p_SF5_char_SF4_SF5p,ion_neutral,charge_transfer,1,candidate,exothermic by 2.40 eV,yes
SF4+ + SF5*,SF4 + SF5+,cand_SF4p_SF5*_char_SF4_SF5p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.40 eV,yes
SF4+ + SF5_v,SF4 + SF5+,cand_SF4p_SF5_v_char_SF4_SF5p,ion_neutral,charge_transfer,2,candidate,exothermic by 2.40 eV,yes
SF4+ + SF6,SF4 + SF5+ + F,cand_SF4p_SF6_diss_SF4_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.66 eV,yes
SF4+ + SF6,SF5+ + SF5,cand_SF4p_SF6_diss_SF5p_SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.67 eV,yes
SF4+ + SF6*,SF4 + SF5+ + F,cand_SF4p_SF6*_diss_SF4_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.66 eV,yes
SF4+ + SF6*,SF5+ + SF5,cand_SF4p_SF6*_diss_SF5p_SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.67 eV,yes
SF4+ + SF6_v,SF4 + SF5+ + F,cand_SF4p_SF6_v_diss_SF4_SF5p_F,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.66 eV,yes
SF4+ + SF6_v,SF5+ + SF5,cand_SF4p_SF6_v_diss_SF5p_SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.67 eV,yes
SF4+ + SF_v,SF4 + SF+,cand_SF4p_SF_v_char_SF4_SFp,ion_neutral,charge_transfer,2,candidate,exothermic by 1.70 eV,yes
SF4+ + SO2,SO2F2 + SF2+,cand_SF4p_SO2_diss_SO2F2_SF2p,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.15 eV,yes
SF4+ + SO2*,SO2F2 + SF2+,cand_SF4p_SO2*_diss_SO2F2_SF2p,ion_neutral,dissociative_charge_transfer,4,candidate,exothermic by 1.15 eV,yes
SF4+ + SO2_v,SO2F2 + SF2+,cand_SF4p_SO2_v_diss_SO2F2_SF2p,ion_neutral,dissociative_charge_transfer,4,candidate,exothermic by 1.15 eV,yes
SF4+ + S_1D,SF4 + S+,cand_SF4p_S_1D_char_SF4_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 2.79 eV,yes
SF4+ + S_1S,SF4 + S+,cand_SF4p_S_1S_char_SF4_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 4.39 eV,yes
SF4+ + S_1S,SF2 + F2 + S+,cand_SF4p_S_1S_diss_SF2_F2_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.45 eV,yes
SF4+ + S_1S,SF2+ + F2 + S,cand_SF4p_S_1S_diss_SF2p_F2_S,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.89 eV,yes
SF6+ + SF4_v,SF6 + SF4+,cand_SF6p_SF4_v_char_SF6_SF4p,ion_neutral,charge_transfer,2,candidate,exothermic by 3.32 eV,yes
SF6+ + SF4_v,SF4+ + F2 + SF4,cand_SF6p_SF4_v_diss_SF4p_F2_SF4,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF4_v,SF5 + F + SF4+,cand_SF6p_SF4_v_diss_SF5_F_SF4p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.74 eV,yes
SF6+ + SF4_v,SF5+ + F + SF4,cand_SF6p_SF4_v_diss_SF5p_F_SF4,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SF4_v,SF5+ + SF5,cand_SF6p_SF4_v_diss_SF5p_SF5,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 3.99 eV,yes
SF6+ + SF4_v,SF6 + SF2+ + F2,cand_SF6p_SF4_v_diss_SF6_SF2p_F2,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.32 eV,yes
SF5+ + SF5,SF6 + SF4+,cand_SF5p_SF5_diss_SF6_SF4p,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.67 eV,yes
SF6+ + SF5,SF6 + SF5+,cand_SF6p_SF5_char_SF6_SF5p,ion_neutral,charge_transfer,1,candidate,exothermic by 5.72 eV,yes
SF6+ + SF5,SF4 + F2 + SF5+,cand_SF6p_SF5_diss_SF4_F2_SF5p,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.98 eV,yes
SF6+ + SF5,SF4+ + F2 + SF5,cand_SF6p_SF5_diss_SF4p_F2_SF5,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF6+ + SF5,SF5+ + F + SF5,cand_SF6p_SF5_diss_SF5p_F_SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
SF6+ + SF5,SF6 + SF4+ + F,cand_SF6p_SF5_diss_SF6_SF4p_F,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.99 eV,yes
SF5+ + SF5*,SF6 + SF4+,cand_SF5p_SF5*_diss_SF6_SF4p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.67 eV,yes
SF6+ + SF5*,SF6 + SF5+,cand_SF6p_SF5*_char_SF6_SF5p,ion_neutral,charge_transfer,2,candidate,exothermic by 5.72 eV,yes
SF6+ + SF5*,SF4 + F2 + SF5+,cand_SF6p_SF5*_diss_SF4_F2_SF5p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.98 eV,yes
SF6+ + SF5*,SF4+ + F2 + SF5,cand_SF6p_SF5*_diss_SF4p_F2_SF5,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF5*,SF5+ + F + SF5,cand_SF6p_SF5*_diss_SF5p_F_SF5,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SF5*,SF6 + SF4+ + F,cand_SF6p_SF5*_diss_SF6_SF4p_F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.99 eV,yes
SF5+ + SF5_v,SF6 + SF4+,cand_SF5p_SF5_v_diss_SF6_SF4p,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.67 eV,yes
SF5+ + SF6,SF3+ + SF6 + F2,SF5p_SF6_to_SF3p_SF6_F2,ion_neutral,reactive_scattering,1,literature_supported,unknown,no
SF5+ + SF_v,SF5 + SF+,cand_SF5p_SF_v_char_SF5_SFp,ion_neutral,charge_transfer,2,candidate,endothermic by 0.70 eV,yes
SF5+ + S_1D,SF5 + S+,cand_SF5p_S_1D_char_SF5_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 0.39 eV,yes
SF5+ + S_1D,SF4 + F + S+,cand_SF5p_S_1D_diss_SF4_F_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.94 eV,yes
SF5+ + S_1S,SF5 + S+,cand_SF5p_S_1S_char_SF5_Sp,ion_neutral,charge_transfer,2,candidate,exothermic by 1.99 eV,yes
SF5+ + S_1S,SF4 + F + S+,cand_SF5p_S_1S_diss_SF4_F_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.34 eV,yes
SF5+ + S_1S,SF4+ + F + S,cand_SF5p_S_1S_diss_SF4p_F_S,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.98 eV,yes
SF6+ + SF5_v,SF6 + SF5+,cand_SF6p_SF5_v_char_SF6_SF5p,ion_neutral,charge_transfer,2,candidate,exothermic by 5.72 eV,yes
SF6+ + SF5_v,SF4 + F2 + SF5+,cand_SF6p_SF5_v_diss_SF4_F2_SF5p,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.98 eV,yes
SF6+ + SF5_v,SF4+ + F2 + SF5,cand_SF6p_SF5_v_diss_SF4p_F2_SF5,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF5_v,SF5+ + F + SF5,cand_SF6p_SF5_v_diss_SF5p_F_SF5,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SF5_v,SF6 + SF4+ + F,cand_SF6p_SF5_v_diss_SF6_SF4p_F,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.99 eV,yes
SF6+ + SF6,SF4+ + F2 + SF6,cand_SF6p_SF6_diss_SF4p_F2_SF6,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF6+ + SF6,SF5+ + F + SF6,cand_SF6p_SF6_diss_SF5p_F_SF6,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
SF6+ + SF6*,SF4+ + F2 + SF6,cand_SF6p_SF6*_diss_SF4p_F2_SF6,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF6+ + SF6*,SF5+ + F + SF6,cand_SF6p_SF6*_diss_SF5p_F_SF6,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
SF6+ + SF6_v,SF4+ + F2 + SF6,cand_SF6p_SF6_v_diss_SF4p_F2_SF6,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
SF6+ + SF6_v,SF5+ + F + SF6,cand_SF6p_SF6_v_diss_SF5p_F_SF6,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
SF6+ + SF_v,SF6 + SF+,cand_SF6p_SF_v_char_SF6_SFp,ion_neutral,charge_transfer,2,candidate,exothermic by 5.02 eV,yes
SF6+ + SF_v,SF4 + F2 + SF+,cand_SF6p_SF_v_diss_SF4_F2_SFp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.28 eV,yes
SF6+ + SF_v,SF4+ + F2 + SF,cand_SF6p_SF_v_diss_SF4p_F2_SF,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SF_v,SF5 + F + SF+,cand_SF6p_SF_v_diss_SF5_F_SFp,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 0.96 eV,yes
SF6+ + SF_v,SF5+ + F + SF,cand_SF6p_SF_v_diss_SF5p_F_SF,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SO,SF4+ + F2 + SO,cand_SF6p_SO_diss_SF4p_F2_SO,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 1.42 eV,yes
SF6+ + SO,SF5+ + F + SO,cand_SF6p_SO_diss_SF5p_F_SO,ion_neutral,dissociative_charge_transfer,2,candidate,exothermic by 1.66 eV,yes
SF6+ + SO,SF6 + O + S+,cand_SF6p_SO_diss_SF6_O_Sp,ion_neutral,dissociative_charge_transfer,2,candidate,endothermic by 0.43 eV,yes
SF6+ + SO*,SF4+ + F2 + SO,cand_SF6p_SO*_diss_SF4p_F2_SO,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SO*,SF5+ + F + SO,cand_SF6p_SO*_diss_SF5p_F_SO,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SO*,SF6 + O + S+,cand_SF6p_SO*_diss_SF6_O_Sp,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 0.43 eV,yes
SF6+ + SO2,SF4+ + F2 + SO2,cand_SF6p_SO2_diss_SF4p_F2_SO2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SO2,SF5+ + F + SO2,cand_SF6p_SO2_diss_SF5p_F_SO2,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SO2,SF6 + S+ + O2,cand_SF6p_SO2_diss_SF6_Sp_O2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 0.99 eV,yes
SF6+ + SO2*,SF4+ + F2 + SO2,cand_SF6p_SO2*_diss_SF4p_F2_SO2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.42 eV,yes
SF6+ + SO2*,SF5+ + F + SO2,cand_SF6p_SO2*_diss_SF5p_F_SO2,ion_neutral,dissociative_charge_transfer,4,candidate,exothermic by 1.66 eV,yes
SF6+ + SO2*,SF6 + S+ + O2,cand_SF6p_SO2*_diss_SF6_Sp_O2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 0.99 eV,yes
SF6+ + SO2F2,SF4+ + F2 + SO2F2,cand_SF6p_SO2F2_diss_SF4p_F2_SO2F2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.42 eV,yes
SF6+ + SO2F2,SF5+ + F + SO2F2,cand_SF6p_SO2F2_diss_SF5p_F_SO2F2,ion_neutral,dissociative_charge_transfer,3,candidate,exothermic by 1.66 eV,yes
SF6+ + SO2F2,SF6 + SF2 + O2+,cand_SF6p_SO2F2_diss_SF6_SF2_O2p,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 1.54 eV,yes
SF6+ + SO2F2,SF6 + SF2+ + O2,cand_SF6p_SO2F2_diss_SF6_SF2p_O2,ion_neutral,dissociative_charge_transfer,3,candidate,endothermic by 0.27 eV,yes
SF6+ + SO2F2*,SF4+ + F2 + SO2F2,cand_SF6p_SO2F2*_diss_SF4p_F2_SO2F2,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.42 eV,yes
SF6+ + SO2F2*,SF5+ + F + SO2F2,cand_SF6p_SO2F2*_diss_SF5p_F_SO2F2,ion_neutral,dissociative_charge_transfer,4,candidate,exothermic by 1.66 eV,yes
SF6+ + SO2F2*,SF6 + SF2 + O2+,cand_SF6p_SO2F2*_diss_SF6_SF2_O2p,ion_neutral,dissociative_charge_transfer,4,candidate,endothermic by 1.54 eV,yes
