id,equation,family,type,depth,consume,threshold_eV,electron_energy_cost_eV,rate_value,rate_unit,rate_basis,reverse_rate,frequency_upper_bound_s-1,relevance,delta_g_eV,status,source
cand_Cp_CF2*_char_C_CF2p,C+ + CF2* -> C + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.10171200000000091,,,,,,,unknown,,candidate,"delta H = +0.10 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_CF2_v_char_C_CF2p,C+ + CF2_v -> C + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.10171200000000091,,,,,,,unknown,,candidate,"delta H = +0.10 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_CF3_char_C_CF3p,C+ + CF3 -> C + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.21 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_CF3*_char_C_CF3p,C+ + CF3* -> C + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.21 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_CF3_v_char_C_CF3p,C+ + CF3_v -> C + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.21 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_F2_reac_Cp_F_F,C+ + F2 -> C+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_F2*_reac_Cp_F_F,C+ + F2* -> C+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_F2_v_reac_Cp_F_F,C+ + F2_v -> C+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_C_char_CF2_Cp,CF2+ + C -> CF2 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.10 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_CF2*_diss_CF3p_CF,CF2+ + CF2* -> CF3+ + CF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.75 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_CF2_v_diss_CF3p_CF,CF2+ + CF2_v -> CF3+ + CF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.75 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_CF3*_char_CF2_CF3p,CF2+ + CF3* -> CF2 + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.31 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_CF3_v_char_CF2_CF3p,CF2+ + CF3_v -> CF2 + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.31 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_C_1D_char_CF2_Cp,CF2+ + C_1D -> CF2 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.37 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_C_1S_char_CF2_Cp,CF2+ + C_1S -> CF2 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.79 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_F2*_reac_CF2p_F_F,CF2+ + F2* -> CF2+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF2p_F2_v_reac_CF2p_F_F,CF2+ + F2_v -> CF2+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF3p_CF_diss_CF2p_CF2,CF3+ + CF -> CF2+ + CF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.7676965790676582,,,,,,,unknown,,candidate,"delta H = +0.77 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF3p_CF3*_diss_CF4_CF2p,CF3+ + CF3* -> CF4 + CF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.47845665650756874,,,,,,,unknown,,candidate,"delta H = +0.48 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF3p_CF3_v_diss_CF4_CF2p,CF3+ + CF3_v -> CF4 + CF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.47845665650756874,,,,,,,unknown,,candidate,"delta H = +0.48 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF3p_C_1D_char_CF3_Cp,CF3+ + C_1D -> CF3 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.9682217339474803,,,,,,,unknown,,candidate,"delta H = +0.97 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF3p_C_1S_char_CF3_Cp,CF3+ + C_1S -> CF3 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.45 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF3p_F2*_reac_CF3p_F_F,CF3+ + F2* -> CF3+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.6669697339474814,,,,,,,unknown,,candidate,"delta H = +1.67 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF3p_F2_v_reac_CF3p_F_F,CF3+ + F2_v -> CF3+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.6669697339474814,,,,,,,unknown,,candidate,"delta H = +1.67 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_char_CF4_Arp,CF4+ + Ar -> CF4 + Ar+,ion_neutral,charge_transfer,2,rate_coefficient,1.0577464432248664,,5.723733670851017e-16,m3/s,langevin_estimate,,319809.86398007115,comparable,,candidate,"delta H = +1.06 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_diss_CF3p_F_Ar,CF4+ + Ar -> CF3+ + F + Ar,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,5.723733670851017e-16,m3/s,langevin_estimate,,319809.86398007115,comparable,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_4s_char_CF4_Arp,CF4+ + Ar_4s -> CF4 + Ar+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -10.54 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_4s_diss_CF3p_F_Ar,CF4+ + Ar_4s -> CF3+ + F + Ar,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -11.61 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_4s_diss_CF3_Fp_Ar,CF4+ + Ar_4s -> CF3 + F+ + Ar,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.24 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_4s_diss_CF3_F_Arp,CF4+ + Ar_4s -> CF3 + F + Ar+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.90 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_4s_diss_CF2p_F2_Ar,CF4+ + Ar_4s -> CF2+ + F2 + Ar,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -7.15 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_4s_diss_CF2_F2p_Ar,CF4+ + Ar_4s -> CF2 + F2+ + Ar,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.82 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_Ar_4s_diss_CF2_F2_Arp,CF4+ + Ar_4s -> CF2 + F2 + Ar+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.75 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_char_CF4_Cp,CF4+ + C -> CF4 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.44 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_diss_CF3p_F_C,CF4+ + C -> CF3+ + F + C,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF_diss_CF3p_F_CF,CF4+ + CF -> CF3+ + F + CF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF_diss_CF3p_CF2,CF4+ + CF -> CF3+ + CF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.36 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF_diss_CF3_CF2p,CF4+ + CF -> CF3 + CF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.05 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2_char_CF4_CF2p,CF4+ + CF2 -> CF4 + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.34 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2_diss_CF3p_F_CF2,CF4+ + CF2 -> CF3+ + F + CF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2_diss_CF3p_CF3,CF4+ + CF2 -> CF3+ + CF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.80 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2*_char_CF4_CF2p,CF4+ + CF2* -> CF4 + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.34 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2*_diss_CF3p_F_CF2,CF4+ + CF2* -> CF3+ + F + CF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2*_diss_CF3p_CF3,CF4+ + CF2* -> CF3+ + CF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.80 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2_v_char_CF4_CF2p,CF4+ + CF2_v -> CF4 + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.34 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2_v_diss_CF3p_F_CF2,CF4+ + CF2_v -> CF3+ + F + CF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF2_v_diss_CF3p_CF3,CF4+ + CF2_v -> CF3+ + CF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.80 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3_char_CF4_CF3p,CF4+ + CF3 -> CF4 + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3_diss_CF3p_F_CF3,CF4+ + CF3 -> CF3+ + F + CF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3_diss_CF4_CF2p_F,CF4+ + CF3 -> CF4 + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.4489383657849544,,,,,,,unknown,,candidate,"delta H = +0.45 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3*_char_CF4_CF3p,CF4+ + CF3* -> CF4 + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3*_diss_CF3p_F_CF3,CF4+ + CF3* -> CF3+ + F + CF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3*_diss_CF4_CF2p_F,CF4+ + CF3* -> CF4 + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.4489383657849544,,,,,,,unknown,,candidate,"delta H = +0.45 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3_v_char_CF4_CF3p,CF4+ + CF3_v -> CF4 + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3_v_diss_CF3p_F_CF3,CF4+ + CF3_v -> CF3+ + F + CF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF3_v_diss_CF4_CF2p_F,CF4+ + CF3_v -> CF4 + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.4489383657849544,,,,,,,unknown,,candidate,"delta H = +0.45 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF4_diss_CF3p_F_CF4,CF4+ + CF4 -> CF3+ + F + CF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,5.933117717714062e-16,m3/s,langevin_estimate,,331509.06023860554,comparable,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF4*_diss_CF3p_F_CF4,CF4+ + CF4* -> CF3+ + F + CF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_CF4_v_diss_CF3p_F_CF4,CF4+ + CF4_v -> CF3+ + F + CF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1D_char_CF4_Cp,CF4+ + C_1D -> CF4 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.71 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1D_diss_CF3p_F_C,CF4+ + C_1D -> CF3+ + F + C,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.27 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1D_diss_CF3_F_Cp,CF4+ + C_1D -> CF3 + F + C+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.9387034432248669,,,,,,,unknown,,candidate,"delta H = +0.94 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1S_char_CF4_Cp,CF4+ + C_1S -> CF4 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -6.13 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1S_diss_CF3p_F_C,CF4+ + C_1S -> CF3+ + F + C,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.69 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1S_diss_CF3_F_Cp,CF4+ + C_1S -> CF3 + F + C+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.48 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1S_diss_CF2p_F2_C,CF4+ + C_1S -> CF2+ + F2 + C,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.7636253657849537,,,,,,,unknown,,candidate,"delta H = +1.76 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_C_1S_diss_CF2_F2_Cp,CF4+ + C_1S -> CF2 + F2 + C+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.6619133657849545,,,,,,,unknown,,candidate,"delta H = +1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F_diss_CF3p_F_F,CF4+ + F -> CF3+ + F + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,4.4218255698611545e-16,m3/s,langevin_estimate,,247066.60291387013,comparable,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F*_diss_CF3p_F_F,CF4+ + F* -> CF3+ + F + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2_char_CF4_F2p,CF4+ + F2 -> CF4 + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.9881344432248653,,,,,,,unknown,,candidate,"delta H = +0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2_diss_CF3p_F_F2,CF4+ + F2 -> CF3+ + F + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2_reac_CF4p_F_F,CF4+ + F2 -> CF4+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.643442443224865,,,,,,,unknown,,candidate,"delta H = +1.64 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2*_char_CF4_F2p,CF4+ + F2* -> CF4 + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.9881344432248653,,,,,,,unknown,,candidate,"delta H = +0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2*_diss_CF3p_F_F2,CF4+ + F2* -> CF3+ + F + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2*_reac_CF4p_F_F,CF4+ + F2* -> CF4+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.643442443224865,,,,,,,unknown,,candidate,"delta H = +1.64 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2_v_char_CF4_F2p,CF4+ + F2_v -> CF4 + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.9881344432248653,,,,,,,unknown,,candidate,"delta H = +0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2_v_diss_CF3p_F_F2,CF4+ + F2_v -> CF3+ + F + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_CF4p_F2_v_reac_CF4p_F_F,CF4+ + F2_v -> CF4+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.643442443224865,,,,,,,unknown,,candidate,"delta H = +1.64 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_C_char_F_Cp,F+ + C -> F + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -6.16 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_CF_diss_F_Cp_F,F+ + CF -> F + C+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.56 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_CF2*_char_F_CF2p,F+ + CF2* -> F + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -6.06 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_CF2_v_char_F_CF2p,F+ + CF2_v -> F + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -6.06 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_CF3*_char_F_CF3p,F+ + CF3* -> F + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -8.37 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_CF3*_diss_F_CF2p_F,F+ + CF3* -> F + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.27 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_CF3_v_char_F_CF3p,F+ + CF3_v -> F + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -8.37 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_CF3_v_diss_F_CF2p_F,F+ + CF3_v -> F + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.27 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_C_1D_char_F_Cp,F+ + C_1D -> F + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -7.43 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_C_1S_char_F_Cp,F+ + C_1S -> F + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -8.85 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_F2*_char_F_F2p,F+ + F2* -> F + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.73 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_F2*_reac_Fp_F_F,F+ + F2* -> F+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.6452462746858245,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_F2_v_char_F_F2p,F+ + F2_v -> F + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.73 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_F2_v_reac_Fp_F_F,F+ + F2_v -> F+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.6452462746858245,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_Ar_char_F2_Arp,F2+ + Ar -> F2 + Ar+,ion_neutral,charge_transfer,2,rate_coefficient,0.06961200000000112,,6.798778697692477e-16,m3/s,langevin_estimate,,379877.29960474465,comparable,,candidate,"delta H = +0.07 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_Ar_diss_F_F_Arp,F2+ + Ar -> F + F + Ar+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.714920000000001,,6.798778697692477e-16,m3/s,langevin_estimate,,379877.29960474465,comparable,,candidate,"delta H = +1.71 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_Ar_4s_char_F2_Arp,F2+ + Ar_4s -> F2 + Ar+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -11.53 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_Ar_4s_diss_Fp_F_Ar,F2+ + Ar_4s -> F+ + F + Ar,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -8.22 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_Ar_4s_diss_F_F_Arp,F2+ + Ar_4s -> F + F + Ar+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -9.89 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_C_char_F2_Cp,F2+ + C -> F2 + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.43 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_C_diss_F_F_Cp,F2+ + C -> F + F + C+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.78 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_CF_diss_F2_Cp_F,F2+ + CF -> F2 + C+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.1769890000000003,,,,,,,unknown,,candidate,"delta H = +1.18 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_CF2_char_F2_CF2p,F2+ + CF2 -> F2 + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.33 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_CF2_diss_F_F_CF2p,F2+ + CF2 -> F + F + CF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.68 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_CF2*_char_F2_CF2p,F2+ + CF2* -> F2 + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.33 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_CF2*_diss_F_F_CF2p,F2+ + CF2* -> F + F + CF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.68 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_CF2_v_char_F2_CF2p,F2+ + CF2_v -> F2 + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.33 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
